split,name,source_stem,is_representative,class,class_reason,n_boxes,near_gray,style_tags
train,OHI_datasetIMG_4994_JPG.rf.85cf83ba18758de16977a2529a7192fb.jpg,OHI_datasetIMG_4994_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,31,False,photo_like
train,OHI_datasetIMG_4994_JPG.rf.b9b136bb231b5e78029750d1ba8c3cf1.jpg,OHI_datasetIMG_4994_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,31,True,photo_like
train,OHI_datasetIMG_4996_JPG.rf.1fd4d9a20cc079d45e617fd3a41c80d5.jpg,OHI_datasetIMG_4996_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_4996_JPG.rf.69dabe2ad8f51ce387fe8f1c142b436d.jpg,OHI_datasetIMG_4996_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_4996_JPG.rf.eca78a2eb7892d158fd836ea5650666a.jpg,OHI_datasetIMG_4996_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5006_JPG.rf.8d747242ad222df362de3f90aadfadb5.jpg,OHI_datasetIMG_5006_JPG,True,KEEP,color_clinical_like,24,False,photo_like
train,OHI_datasetIMG_5006_JPG.rf.ad54fe83e32b5ea8432911c5c315e8ee.jpg,OHI_datasetIMG_5006_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,24,False,photo_like
train,OHI_datasetIMG_5006_JPG.rf.e009466acfb10b30d5b06a68943fd956.jpg,OHI_datasetIMG_5006_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,24,False,photo_like
train,OHI_datasetIMG_5009_JPG.rf.6c18a412e43ac49f63f221ec0a0e5b51.jpg,OHI_datasetIMG_5009_JPG,True,KEEP,color_clinical_like,23,False,photo_like
train,OHI_datasetIMG_5009_JPG.rf.6dd6303d1ba75ab183e37eb6f6c47c31.jpg,OHI_datasetIMG_5009_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,23,False,photo_like
train,OHI_datasetIMG_5009_JPG.rf.f5e557b78f1f42d5ab74d08aaa434d3e.jpg,OHI_datasetIMG_5009_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,23,False,photo_like
train,OHI_datasetIMG_5010_JPG.rf.2ce71d185db118a042a7fccdb127952e.jpg,OHI_datasetIMG_5010_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5010_JPG.rf.36aec15c98a48f1c13c3411964c2adb7.jpg,OHI_datasetIMG_5010_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_5010_JPG.rf.9eb619caf5a398b9dacdde1e1d651524.jpg,OHI_datasetIMG_5010_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5012_JPG.rf.53d1132fe94ce98d4f87606fd85cf9b2.jpg,OHI_datasetIMG_5012_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_5012_JPG.rf.87cb5862b9fb736e8bdbc6d1ccaa4e73.jpg,OHI_datasetIMG_5012_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,True,photo_like
train,OHI_datasetIMG_5012_JPG.rf.d565bc06a9429a3e4c104b5bc1fd7fa6.jpg,OHI_datasetIMG_5012_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5016_JPG.rf.0b2fc3ce275eeffebbd032fbd0df32a6.jpg,OHI_datasetIMG_5016_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5016_JPG.rf.0e6c52a2add01f902148561d8819d1a7.jpg,OHI_datasetIMG_5016_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5016_JPG.rf.9e6ab9d62dad4c542178e14843ca80ef.jpg,OHI_datasetIMG_5016_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5020_JPG.rf.3847505fe8e1bf46b4bfbec7e50a7272.jpg,OHI_datasetIMG_5020_JPG,True,REVIEW,near_grayscale_color_stats,23,True,photo_like
train,OHI_datasetIMG_5020_JPG.rf.c965bb248d32527d1584ccb1d1700412.jpg,OHI_datasetIMG_5020_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,23,False,photo_like
train,OHI_datasetIMG_5020_JPG.rf.d0580cc95b5f4d2fb63e61b9d13248a9.jpg,OHI_datasetIMG_5020_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,23,False,photo_like
train,OHI_datasetIMG_5021_JPG.rf.3e062b2b7e5d13106a9eeb6734218805.jpg,OHI_datasetIMG_5021_JPG,True,KEEP,color_clinical_like,11,False,photo_like
train,OHI_datasetIMG_5021_JPG.rf.5566e174fbb15c9fc344cd918b4a2ada.jpg,OHI_datasetIMG_5021_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,11,False,photo_like
train,OHI_datasetIMG_5021_JPG.rf.b708437fc84c4e1d7c5db047cd6f4e11.jpg,OHI_datasetIMG_5021_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,11,False,photo_like
train,OHI_datasetIMG_5022_JPG.rf.17b6ae5856c05396599ef575a2d1ad16.jpg,OHI_datasetIMG_5022_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_5022_JPG.rf.a8eb326419b46534f93d15a9ee56a3b9.jpg,OHI_datasetIMG_5022_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5022_JPG.rf.bdb7572c898faf48e325d41fdf536435.jpg,OHI_datasetIMG_5022_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5023_JPG.rf.1d4588b4654c20d137a1e6449ec2875d.jpg,OHI_datasetIMG_5023_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_5023_JPG.rf.7331020234dc9de27c99b5bb15218162.jpg,OHI_datasetIMG_5023_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5023_JPG.rf.d4317867ebe368fccc9bd837cc91890a.jpg,OHI_datasetIMG_5023_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5026_JPG.rf.31fd5bd0023677a94f55db71df165175.jpg,OHI_datasetIMG_5026_JPG,True,KEEP,color_clinical_like,7,False,photo_like
train,OHI_datasetIMG_5026_JPG.rf.886fb26dc39e0fcf9d34c509f4dc6853.jpg,OHI_datasetIMG_5026_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,7,False,photo_like
train,OHI_datasetIMG_5026_JPG.rf.b4a9dfd28730b5bee2b8e092aac3f26c.jpg,OHI_datasetIMG_5026_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,7,False,photo_like
train,OHI_datasetIMG_5033_JPG.rf.0fc2ca00b0194b11ede9eb0154abd233.jpg,OHI_datasetIMG_5033_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_5033_JPG.rf.25edfa02ae6844b98a583747d2d364b2.jpg,OHI_datasetIMG_5033_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5033_JPG.rf.e2a00ea3fd5356f347f3941f423e42d2.jpg,OHI_datasetIMG_5033_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5053_JPG.rf.37883087c6e84b16aaf72e6da376baa6.jpg,OHI_datasetIMG_5053_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_5053_JPG.rf.58567edf35ea055919670deea7d6344e.jpg,OHI_datasetIMG_5053_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5053_JPG.rf.e4fdb2914d30fe1e90180bdd121bc6e5.jpg,OHI_datasetIMG_5053_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,True,photo_like
train,OHI_datasetIMG_5054_JPG.rf.82a21c0372600daec7c5c35801137a6a.jpg,OHI_datasetIMG_5054_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5054_JPG.rf.d45315af97ac65d1e54bcfce04079436.jpg,OHI_datasetIMG_5054_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5054_JPG.rf.f1377ffb7aa74188777f57791fe0cbcb.jpg,OHI_datasetIMG_5054_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5055_JPG.rf.540dbe22c0d79b06d9c82e851b18def9.jpg,OHI_datasetIMG_5055_JPG,True,KEEP,color_clinical_like,31,False,photo_like
train,OHI_datasetIMG_5055_JPG.rf.ec724836b6558764842453fd0ec6f318.jpg,OHI_datasetIMG_5055_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,31,False,photo_like
train,OHI_datasetIMG_5055_JPG.rf.fc64ed9175e0b2ba4516baf66fbb3ca7.jpg,OHI_datasetIMG_5055_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,31,True,photo_like
train,OHI_datasetIMG_5059_JPG.rf.ce461455a5b01f35284563e1254de664.jpg,OHI_datasetIMG_5059_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5059_JPG.rf.d4eed75bf78d6a9714c24176abe85213.jpg,OHI_datasetIMG_5059_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5059_JPG.rf.d884db45ab75b8d225b5cdd0c2a11ef1.jpg,OHI_datasetIMG_5059_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5060_JPG.rf.2ce8dd0c959c363b270bc34af022cd01.jpg,OHI_datasetIMG_5060_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_5060_JPG.rf.2e8e36cf5eeec42c0841531023526edd.jpg,OHI_datasetIMG_5060_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5060_JPG.rf.7627a3e8fc48a95d9519537eba39f6cf.jpg,OHI_datasetIMG_5060_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5061_JPG.rf.6b3e69ae6335b9987fa37249b3430a15.jpg,OHI_datasetIMG_5061_JPG,True,KEEP,color_clinical_like,15,False,photo_like
train,OHI_datasetIMG_5061_JPG.rf.cd6b461ad434ae71a8a90a0cb31a8ba9.jpg,OHI_datasetIMG_5061_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,15,True,photo_like
train,OHI_datasetIMG_5061_JPG.rf.f6e297de61802ffca07df7f2a857aa02.jpg,OHI_datasetIMG_5061_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,15,False,photo_like
train,OHI_datasetIMG_5062_JPG.rf.58bf41b29b4ed61ffa34b6025a0687a5.jpg,OHI_datasetIMG_5062_JPG,True,REVIEW,near_grayscale_color_stats,13,True,photo_like
train,OHI_datasetIMG_5062_JPG.rf.a8717aea57cc0595b5d05186382daac5.jpg,OHI_datasetIMG_5062_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5062_JPG.rf.dad5f2af2cbfd37a33991bd29bb773ff.jpg,OHI_datasetIMG_5062_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5067_JPG.rf.492703321cd2a64abfe28edbe6c2b90f.jpg,OHI_datasetIMG_5067_JPG,True,REVIEW,near_grayscale_color_stats,25,True,photo_like
train,OHI_datasetIMG_5067_JPG.rf.5e46eb49a589a013501d6246a4b49dea.jpg,OHI_datasetIMG_5067_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_5067_JPG.rf.f1e782d4a0c551c7d65c38b395f7fda8.jpg,OHI_datasetIMG_5067_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_5073_JPG.rf.7e16ae101f88a9eed27d97fd7801676a.jpg,OHI_datasetIMG_5073_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5073_JPG.rf.9bec20e99c6dc5a5752139c13eeaf1cf.jpg,OHI_datasetIMG_5073_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_5073_JPG.rf.ccc03d753c801ceea1e1d7ec27f08b73.jpg,OHI_datasetIMG_5073_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5077_JPG.rf.01f7a9803a53c79610580b5b9116f661.jpg,OHI_datasetIMG_5077_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5077_JPG.rf.ba78ccb53f07e943f867b37e45844f9d.jpg,OHI_datasetIMG_5077_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5077_JPG.rf.c9e8e7a39825ae7a6fff2e12da2fd3bd.jpg,OHI_datasetIMG_5077_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5078_JPG.rf.11cf53b96bc1c604770137a12cdcd0a1.jpg,OHI_datasetIMG_5078_JPG,True,KEEP,color_clinical_like,8,False,photo_like
train,OHI_datasetIMG_5078_JPG.rf.69508c861723f5f3b8851aafc82f03a7.jpg,OHI_datasetIMG_5078_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,8,False,photo_like
train,OHI_datasetIMG_5078_JPG.rf.7707cbbcd6f29fc4b09d77b4078ab0e5.jpg,OHI_datasetIMG_5078_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,8,False,photo_like
train,OHI_datasetIMG_5085_JPG.rf.0bf2d6cc429d1c239d50ebb3d52183fb.jpg,OHI_datasetIMG_5085_JPG,True,REVIEW,near_grayscale_color_stats,30,True,photo_like
train,OHI_datasetIMG_5085_JPG.rf.16a8726e2c4c8e2c97878d8b1c3dfa22.jpg,OHI_datasetIMG_5085_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,30,False,photo_like
train,OHI_datasetIMG_5085_JPG.rf.7f89bde73a50d1ede54be9500ca3d28f.jpg,OHI_datasetIMG_5085_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,30,False,photo_like
train,OHI_datasetIMG_5088_JPG.rf.147c1dcbdbff168c8d99105687100529.jpg,OHI_datasetIMG_5088_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_5088_JPG.rf.bac9e4507fbc4ff68e2237147f5510a1.jpg,OHI_datasetIMG_5088_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,True,photo_like
train,OHI_datasetIMG_5088_JPG.rf.d44d216b50fcdefe01b21141e64ec0b5.jpg,OHI_datasetIMG_5088_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5089_JPG.rf.6fea94fd2d68d0d0bb7b386ef4d48172.jpg,OHI_datasetIMG_5089_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5089_JPG.rf.83321062cbc3ee6d079acd9671f909e5.jpg,OHI_datasetIMG_5089_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5089_JPG.rf.e138cf4f095c4feb0cf003b4eb072532.jpg,OHI_datasetIMG_5089_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5095_JPG.rf.38a26485ffcea3f4ba86d61e672cf2f2.jpg,OHI_datasetIMG_5095_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_5095_JPG.rf.49468b062d871320d9e0491ea81d8daa.jpg,OHI_datasetIMG_5095_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5095_JPG.rf.d80e703345d93cf25c438849b9390f7d.jpg,OHI_datasetIMG_5095_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5098_JPG.rf.5e63d24ca793534bc8efa4a0aae5294e.jpg,OHI_datasetIMG_5098_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5098_JPG.rf.92dae4425c9b2906bd1391bb0277fbe8.jpg,OHI_datasetIMG_5098_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5098_JPG.rf.dabda53d8139e8ba2ea1977977ca4d2c.jpg,OHI_datasetIMG_5098_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5100_JPG.rf.468a9ae673bd76b5971d9d76b0c3ae11.jpg,OHI_datasetIMG_5100_JPG,True,KEEP,color_clinical_like,27,False,photo_like
train,OHI_datasetIMG_5100_JPG.rf.84ae9b8e9877068df0d7be90cd2c076b.jpg,OHI_datasetIMG_5100_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5100_JPG.rf.da68b569848920c69239bbf58cc57a94.jpg,OHI_datasetIMG_5100_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5101_JPG.rf.4792f4860fc0d88e9e87acd2712c3f6d.jpg,OHI_datasetIMG_5101_JPG,True,KEEP,color_clinical_like,15,False,photo_like
train,OHI_datasetIMG_5101_JPG.rf.6f1c576d4574194e7356ebc94811880a.jpg,OHI_datasetIMG_5101_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,15,False,photo_like
train,OHI_datasetIMG_5101_JPG.rf.7c382b34ed3703a9e7f1903d6ee0bce8.jpg,OHI_datasetIMG_5101_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,15,False,photo_like
train,OHI_datasetIMG_5102_JPG.rf.90112452961eb7cba4dcf098fa3daef8.jpg,OHI_datasetIMG_5102_JPG,True,KEEP,color_clinical_like,15,False,photo_like
train,OHI_datasetIMG_5102_JPG.rf.bae8231487d846703000ee60c0f906dc.jpg,OHI_datasetIMG_5102_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,15,False,photo_like
train,OHI_datasetIMG_5102_JPG.rf.ecc17e50d455427df43ed3d125f75d36.jpg,OHI_datasetIMG_5102_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,15,True,photo_like
train,OHI_datasetIMG_5106_JPG.rf.2d7e81a958787de522e7797a4ef4fdd2.jpg,OHI_datasetIMG_5106_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5106_JPG.rf.37121f9c5c80f172a9538f3d99fb5790.jpg,OHI_datasetIMG_5106_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5106_JPG.rf.aa72728236645de6bdb6452749334a98.jpg,OHI_datasetIMG_5106_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5107_JPG.rf.a22712bdc5c5b6f9e1780ccf2c04e08b.jpg,OHI_datasetIMG_5107_JPG,True,REVIEW,near_grayscale_color_stats,14,True,photo_like
train,OHI_datasetIMG_5107_JPG.rf.b8dd7719bc5038bd45efe5dd85284fec.jpg,OHI_datasetIMG_5107_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5107_JPG.rf.fa0016fc9551c0ff2a243d8cc800a887.jpg,OHI_datasetIMG_5107_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5111_JPG.rf.300eea1219317375d1caa437d7d7abb0.jpg,OHI_datasetIMG_5111_JPG,True,KEEP,color_clinical_like,27,False,photo_like
train,OHI_datasetIMG_5111_JPG.rf.d03e2d33d28979424eed4414cb63107c.jpg,OHI_datasetIMG_5111_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5111_JPG.rf.ea1914e7b125b740a1eae375a685ac0e.jpg,OHI_datasetIMG_5111_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5115_JPG.rf.b5c03ac4f13c1d0306054721049c85ea.jpg,OHI_datasetIMG_5115_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5115_JPG.rf.d156050813b31f11ad3283ac10c5d323.jpg,OHI_datasetIMG_5115_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5115_JPG.rf.ee9bf7bf13bba0f0afd80996ce8b139c.jpg,OHI_datasetIMG_5115_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5121_JPG.rf.099149e59f29ae0507c1cb0a05c81a0c.jpg,OHI_datasetIMG_5121_JPG,True,KEEP,color_clinical_like,27,False,photo_like
train,OHI_datasetIMG_5121_JPG.rf.3fa03a5360a2b3665bcc83c6cd6a223d.jpg,OHI_datasetIMG_5121_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5121_JPG.rf.72bb914d423016c4baa57a0ec27d3f7c.jpg,OHI_datasetIMG_5121_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5122_JPG.rf.25247f38a098e2bdbf5aa24a4125666a.jpg,OHI_datasetIMG_5122_JPG,True,KEEP,color_clinical_like,27,False,photo_like
train,OHI_datasetIMG_5122_JPG.rf.78b26bde3debec37380d6274fc9c1bc8.jpg,OHI_datasetIMG_5122_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,True,photo_like
train,OHI_datasetIMG_5122_JPG.rf.d4e47ba2e07502bf4cbff17dc3e9ef94.jpg,OHI_datasetIMG_5122_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_5123_JPG.rf.4cd79561f80bacf2302f94ce8cfa5a09.jpg,OHI_datasetIMG_5123_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5123_JPG.rf.4d7f7b1473264b3dfeb11b6cdecad582.jpg,OHI_datasetIMG_5123_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5123_JPG.rf.ed18338dd293055f61e1129bd2c51f53.jpg,OHI_datasetIMG_5123_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5124_JPG.rf.386b03e3793b659f08604d79f32cf6f6.jpg,OHI_datasetIMG_5124_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5124_JPG.rf.da601e220191c980220bb9f5627deb67.jpg,OHI_datasetIMG_5124_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5124_JPG.rf.f24c1edd5753d94a49fe6409fad11299.jpg,OHI_datasetIMG_5124_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5125_JPG.rf.0a8c1ba4f8fd609e22e0772c141aec79.jpg,OHI_datasetIMG_5125_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5125_JPG.rf.ae4174879f21ee354bca481a03cb2dc8.jpg,OHI_datasetIMG_5125_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5125_JPG.rf.bd2b2a177a9aebf945df211f2533be5f.jpg,OHI_datasetIMG_5125_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5131_JPG.rf.00614897ece19633e136ad9ce02b3b11.jpg,OHI_datasetIMG_5131_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_5131_JPG.rf.83cb798968bb9ac2f96382dc3348df8d.jpg,OHI_datasetIMG_5131_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5131_JPG.rf.b60e946d5f0aa6cb56b28da0c5e85ed9.jpg,OHI_datasetIMG_5131_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_5136_JPG.rf.0900f2db5c7dd61c54a4caa0b436832a.jpg,OHI_datasetIMG_5136_JPG,True,REVIEW,near_grayscale_color_stats,14,True,photo_like
train,OHI_datasetIMG_5136_JPG.rf.4a7dae6bdb19ecb4758f05a2d4965064.jpg,OHI_datasetIMG_5136_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5136_JPG.rf.9c7d8d611d107c2ed5f75db3785ac2a1.jpg,OHI_datasetIMG_5136_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5137_JPG.rf.0805f36766e644c6f4431ac49f627612.jpg,OHI_datasetIMG_5137_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_5137_JPG.rf.ad267b2770dfc45472f3ad121f086d9c.jpg,OHI_datasetIMG_5137_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5137_JPG.rf.d5fba578a7ecf6d9ec5a1150f982f87d.jpg,OHI_datasetIMG_5137_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_5141_JPG.rf.17c8e700500fdda65dc585024e296711.jpg,OHI_datasetIMG_5141_JPG,True,KEEP,color_clinical_like,25,False,photo_like
train,OHI_datasetIMG_5141_JPG.rf.4f79d5b2970877fbd693b120a7110e94.jpg,OHI_datasetIMG_5141_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,True,photo_like
train,OHI_datasetIMG_5141_JPG.rf.945e03fd904a0189bb1cdb33a84cdf65.jpg,OHI_datasetIMG_5141_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_5142_JPG.rf.020d6e5be303220fa0485628611fde7f.jpg,OHI_datasetIMG_5142_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_5142_JPG.rf.53fe76d87ff6ba2f7f47121aeca1ae53.jpg,OHI_datasetIMG_5142_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5142_JPG.rf.ff2b4fb23a400c266faa711c6c68fdcf.jpg,OHI_datasetIMG_5142_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_5143_JPG.rf.79228d831f2fc2d9598782d5bdaa6de4.jpg,OHI_datasetIMG_5143_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_5143_JPG.rf.8b6a7a861ebbafcba6bed6e02e8f13a0.jpg,OHI_datasetIMG_5143_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5143_JPG.rf.a67f028ccc61d0b1ae29601b3f0a5da9.jpg,OHI_datasetIMG_5143_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_5147_JPG.rf.6fec0ef1e4115e984dfcdb999b4b9858.jpg,OHI_datasetIMG_5147_JPG,True,KEEP,color_clinical_like,29,False,photo_like
