image_name,crop_name,confidence,x1,y1,x2,y2,crop_w,crop_h
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_000.jpg,0.5689,105,851,285,987,180,136
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_001.jpg,0.7109,118,653,316,806,198,153
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_002.jpg,0.5059,205,542,348,639,143,97
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_003.jpg,0.5108,241,400,404,523,163,123
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_004.jpg,0.4913,325,236,465,380,140,144
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_005.jpg,0.2779,449,135,555,241,106,106
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_006.jpg,0.3944,571,96,755,185,184,89
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_007.jpg,0.3588,767,87,944,221,177,134
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_008.jpg,0.3093,771,91,938,172,167,81
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_009.jpg,0.4207,974,148,1077,257,103,109
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_010.jpg,0.3753,1063,261,1187,389,124,128
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_011.jpg,0.4021,1105,430,1273,541,168,111
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_012.jpg,0.5794,1168,572,1309,671,141,99
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_013.jpg,0.7033,1191,685,1383,829,192,144
anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View.jpg,anonymous_003-008-1105-01_1732274761826_Maxillary_Occlusal_View_tooth_014.jpg,0.5161,1229,879,1420,999,191,120
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_000.jpg,0.7998,78,161,259,338,181,177
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_001.jpg,0.6379,131,346,314,536,183,190
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_002.jpg,0.3799,216,541,331,638,115,97
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_003.jpg,0.4685,254,663,381,770,127,107
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_004.jpg,0.2987,379,0,600,37,221,37
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_005.jpg,0.3638,636,0,872,36,236,36
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_006.jpg,0.2801,786,814,900,875,114,61
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_007.jpg,0.4504,970,661,1075,769,105,108
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_008.jpg,0.5334,1022,536,1142,650,120,114
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_009.jpg,0.7215,1032,354,1210,527,178,173
anonymous_003-008-1113-01_1732361420661_Mandibular_View.jpg,anonymous_003-008-1113-01_1732361420661_Mandibular_View_tooth_010.jpg,0.8068,1100,176,1276,347,176,171
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_000.jpg,0.8039,89,75,264,247,175,172
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_001.jpg,0.6636,134,259,308,432,174,173
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_002.jpg,0.4905,202,443,333,537,131,94
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_003.jpg,0.2824,215,452,337,548,122,96
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_004.jpg,0.4693,280,559,372,647,92,88
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_005.jpg,0.4783,449,721,568,815,119,94
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_006.jpg,0.4837,574,786,670,879,96,93
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_007.jpg,0.3792,696,786,795,894,99,108
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_008.jpg,0.2757,798,762,930,830,132,68
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_009.jpg,0.325,951,642,1090,773,139,131
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_010.jpg,0.4609,953,641,1088,719,135,78
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_011.jpg,0.47,1006,527,1131,628,125,101
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_012.jpg,0.6877,1013,357,1199,520,186,163
anonymous_003-008-1114-00_1732362046489_Mandibular_View.jpg,anonymous_003-008-1114-00_1732362046489_Mandibular_View_tooth_013.jpg,0.7947,1091,196,1262,355,171,159
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_000.jpg,0.6735,70,189,248,344,178,155
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_001.jpg,0.6448,135,355,286,505,151,150
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_002.jpg,0.3172,222,523,348,627,126,104
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_003.jpg,0.4226,298,637,389,728,91,91
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_004.jpg,0.3318,529,690,611,774,82,84
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_005.jpg,0.3711,633,701,724,786,91,85
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_006.jpg,0.3314,725,655,827,726,102,71
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_007.jpg,0.5175,909,519,1015,634,106,115
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_008.jpg,0.69,950,351,1096,508,146,157
anonymous_003-008-1117-01_1732366247829_Mandibular_View.jpg,anonymous_003-008-1117-01_1732366247829_Mandibular_View_tooth_009.jpg,0.7358,1005,189,1164,342,159,153
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_000.jpg,0.7546,55,125,236,325,181,200
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_001.jpg,0.5969,61,347,266,516,205,169
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_002.jpg,0.6575,154,525,296,654,142,129
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_003.jpg,0.4034,228,668,339,776,111,108
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_004.jpg,0.2705,559,902,674,977,115,75
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_005.jpg,0.3979,693,893,792,989,99,96
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_006.jpg,0.4574,817,866,930,937,113,71
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_007.jpg,0.3943,911,779,1020,864,109,85
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_008.jpg,0.5081,1010,650,1116,761,106,111
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_009.jpg,0.6388,1044,502,1183,627,139,125
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_010.jpg,0.6484,1104,304,1281,501,177,197
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_011.jpg,0.7224,1155,105,1332,291,177,186
anonymous_003-008-1131-01_1732527801310_Mandibular_View.jpg,anonymous_003-008-1131-01_1732527801310_Mandibular_View_tooth_012.jpg,0.2955,1288,538,1385,696,97,158
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_000.jpg,0.7444,63,164,249,343,186,179
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_001.jpg,0.6545,106,346,306,549,200,203
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_002.jpg,0.4725,232,527,377,631,145,104
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_003.jpg,0.5559,295,651,415,774,120,123
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_004.jpg,0.2708,467,0,737,66,270,66
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_005.jpg,0.4815,480,0,725,45,245,45
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_006.jpg,0.4051,625,822,752,879,127,57
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_007.jpg,0.3955,750,0,966,37,216,37
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_008.jpg,0.4372,763,817,887,874,124,57
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_009.jpg,0.2752,888,773,1007,822,119,49
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_010.jpg,0.466,1040,574,1162,661,122,87
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_011.jpg,0.4815,1060,437,1193,546,133,109
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_012.jpg,0.6384,1078,277,1247,435,169,158
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_013.jpg,0.659,1118,101,1301,277,183,176
anonymous_003-008-1133-01_1732530707494_Mandibular_View.jpg,anonymous_003-008-1133-01_1732530707494_Mandibular_View_tooth_014.jpg,0.3676,1220,568,1309,731,89,163
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_000.jpg,0.6811,41,162,215,325,174,163
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_001.jpg,0.5562,63,321,262,483,199,162
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_002.jpg,0.4626,163,489,323,586,160,97
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_003.jpg,0.5248,213,593,352,744,139,151
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_004.jpg,0.5509,431,739,567,896,136,157
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_005.jpg,0.7178,583,744,717,916,134,172
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_006.jpg,0.4606,655,0,919,40,264,40
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_007.jpg,0.6099,740,759,873,913,133,154
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_008.jpg,0.4491,886,735,1016,893,130,158
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_009.jpg,0.3724,938,0,1164,41,226,41
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_010.jpg,0.4544,1027,681,1115,865,88,184
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_011.jpg,0.305,1039,591,1202,709,163,118
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_012.jpg,0.3228,1043,588,1195,670,152,82
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_013.jpg,0.3861,1065,466,1212,567,147,101
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_014.jpg,0.2955,1086,326,1302,469,216,143
anonymous_003-008-1134-00_1732531184012_Mandibular_View.jpg,anonymous_003-008-1134-00_1732531184012_Mandibular_View_tooth_015.jpg,0.6532,1127,186,1320,345,193,159
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_000.jpg,0.6053,128,63,297,220,169,157
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_001.jpg,0.681,154,222,353,403,199,181
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_002.jpg,0.4245,228,408,374,508,146,100
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_003.jpg,0.4845,275,535,427,623,152,88
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_004.jpg,0.5175,722,736,837,816,115,80
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_005.jpg,0.263,741,729,842,810,101,81
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_006.jpg,0.5419,865,692,949,801,84,109
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_007.jpg,0.4588,986,624,1097,716,111,92
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_008.jpg,0.6456,1074,513,1198,627,124,114
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_009.jpg,0.3742,1124,391,1267,491,143,100
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_010.jpg,0.7788,1174,200,1371,370,197,170
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_011.jpg,0.6978,1242,19,1433,191,191,172
anonymous_003-008-1135-01_1732533044326_Mandibular_View.jpg,anonymous_003-008-1135-01_1732533044326_Mandibular_View_tooth_012.jpg,0.2995,1298,431,1496,676,198,245
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_000.jpg,0.5124,28,770,296,940,268,170
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_001.jpg,0.3346,37,952,277,1096,240,144
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_002.jpg,0.6425,84,679,304,780,220,101
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_003.jpg,0.7088,141,507,352,662,211,155
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_004.jpg,0.4246,253,324,406,494,153,170
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_005.jpg,0.6421,376,222,528,383,152,161
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_006.jpg,0.4558,555,158,767,334,212,176
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_007.jpg,0.507,809,162,1033,285,224,123
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_008.jpg,0.6206,1058,223,1213,373,155,150
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_009.jpg,0.429,1193,332,1344,486,151,154
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_010.jpg,0.5668,1233,513,1455,643,222,130
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_011.jpg,0.4156,1310,668,1523,771,213,103
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_012.jpg,0.5151,1352,780,1593,933,241,153
anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View.jpg,anonymous_003-008-1136-00_1732533544748_Maxillary_Occlusal_View_tooth_013.jpg,0.5171,1353,949,1579,1078,226,129
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_000.jpg,0.6684,75,151,251,318,176,167
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_001.jpg,0.6937,127,328,323,498,196,170
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_002.jpg,0.6609,214,501,384,671,170,170
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_003.jpg,0.622,299,688,434,781,135,93
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_004.jpg,0.3198,298,0,557,116,259,116
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_005.jpg,0.4551,311,0,550,45,239,45
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_006.jpg,0.3666,367,790,459,892,92,102
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_007.jpg,0.3957,497,817,623,877,126,60
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_008.jpg,0.5945,572,0,804,92,232,92
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_009.jpg,0.4244,726,902,827,978,101,76
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_010.jpg,0.6029,806,801,911,900,105,99
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_011.jpg,0.3389,985,723,1069,828,84,105
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_012.jpg,0.7771,1002,389,1167,568,165,179
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_013.jpg,0.5732,1012,582,1144,712,132,130
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_014.jpg,0.748,1038,201,1223,377,185,176
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_015.jpg,0.6801,1122,36,1266,195,144,159
anonymous_003-008-1137-01_1732535092563_Mandibular_View.jpg,anonymous_003-008-1137-01_1732535092563_Mandibular_View_tooth_016.jpg,0.2618,1320,455,1420,614,100,159
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_000.jpg,0.4135,0,813,120,1102,120,289
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_001.jpg,0.533,63,736,279,856,216,120
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_002.jpg,0.6506,72,572,277,714,205,142
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_003.jpg,0.5877,79,426,257,548,178,122
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_004.jpg,0.4143,180,320,288,440,108,120
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_005.jpg,0.322,258,162,378,290,120,128
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_006.jpg,0.76,411,225,610,386,199,161
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_007.jpg,0.4204,451,109,607,202,156,93
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_008.jpg,0.5541,626,114,841,207,215,93
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_009.jpg,0.5711,892,125,998,210,106,85
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_010.jpg,0.3776,981,226,1087,332,106,106
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_011.jpg,0.3134,1036,327,1197,462,161,135
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_012.jpg,0.4493,1111,466,1312,582,201,116
anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View.jpg,anonymous_003-008-1138-00_1732535496374_Maxillary_Occlusal_View_tooth_013.jpg,0.5105,1191,604,1396,727,205,123
anonymous_003-008-1155-00_1732617388713_Right_Lateral_View.jpg,anonymous_003-008-1155-00_1732617388713_Right_Lateral_View_tooth_000.jpg,0.5448,89,234,217,320,128,86
